hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Gender_Male,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,BusinessTravel
1.2790158992551761,-1.045290524838151,0.36865409020487244,-0.42176369614348674,-1.5569878043307244,1.1453431187021303,-1.0939638027531062,-0.5759413357736667,-1.0193496903732038,-1.8585050232336182,-0.9440879345188207,-0.7248714613001646,-0.7111329793728621,0.254463962768624,0.25778319886264817,-0.7104014494985861,0.1559918055603077,-0.18070754150881368,-0.6837406244024862,0.2465272572909418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.9334403007459453,1.1323209139743657,0.36865409020487244,-0.42176369614348674,0.277258882176398,-1.5824862967974043,-1.0939638027531062,0.2981159759695672,-0.8954089091615736,-0.8806070781227748,-0.9440879345188207,-0.8263227094405006,0.4741562254142317,-0.8606827494203162,0.25778319886264817,-0.5815670493344176,0.1559918055603077,-0.5008040452207657,-0.6837406244024862,-0.5913804148886754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.8405804649525785,0.4064504343701935,0.36865409020487244,-0.42176369614348674,1.1943822254299592,-0.6732098249642261,0.34297243545773065,-1.668512975452709,0.8397620278012496,-0.8806070781227748,-0.04930439890136974,-0.6078769577511642,-0.7111329793728621,1.090823996910329,2.641061829856942,-1.354573450319428,0.1559918055603077,-0.9809488007886938,-0.6837406244024862,-1.149985529675087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.035881807818260225,0.4064504343701935,0.36865409020487244,2.370995913455276,-0.6398644610771632,1.1453431187021303,-1.0939638027531062,-0.5759413357736667,-0.7714681279499433,1.0751888120989122,1.7402626723335322,-0.721510757428021,-0.3160365777771642,1.3696106749575643,-0.9338561166344987,-0.45273264917024925,0.1559918055603077,-0.3407557933647897,-0.6837406244024862,-0.3120778574954697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.3220290137475628,-0.5008876651350218,0.36865409020487244,2.370995913455276,-1.5569878043307244,-1.5824862967974043,0.34297243545773065,-1.231484319581092,-0.027823440680161945,0.09729086698806863,-0.9440879345188207,2.0622022686669546,-0.7111329793728621,1.9271840310520343,-0.9338561166344987,-0.8392358496627544,0.1559918055603077,-0.3407557933647897,0.23269312793091224,-0.3120778574954697,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
1.3796835441613338,-1.5896933845412802,0.36865409020487244,-0.42176369614348674,0.277258882176398,1.1453431187021303,-1.0939638027531062,-0.7944556637094752,-0.2757050031034224,0.09729086698806863,-0.04930439890136974,-1.0481291650019806,0.8692526270099297,-0.5818960713730811,-0.9338561166344987,0.06260495148642439,0.1559918055603077,-1.1409970526446698,-0.6837406244024862,-1.149985529675087,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.3191424951039341,-0.6823552850360649,-1.0343789521282332,-0.42176369614348674,1.1943822254299592,-0.6732098249642261,0.34297243545773065,0.2981159759695672,-1.0193496903732038,0.09729086698806863,-0.9440879345188207,-0.5339414725640043,2.0545418317970237,1.090823996910329,-0.9338561166344987,-1.0969046499910913,-0.6160888482230336,-0.9809488007886938,-0.6837406244024862,-1.149985529675087,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
-0.4591792601846992,0.5879180542712366,0.36865409020487244,-0.42176369614348674,0.277258882176398,1.1453431187021303,0.34297243545773065,2.3740020913597477,0.34399890295472874,-0.8806070781227748,-0.04930439890136974,-0.3675866308928943,2.449638233392722,-0.3031093933258461,-0.9338561166344987,2.3816241544414556,-2.160250155789716,-0.6608522970767418,-0.0727847895135539,-0.5913804148886754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.1167833368725084,-1.2267581447391942,-1.0343789521282332,2.370995913455276,1.1943822254299592,1.1453431187021303,0.34297243545773065,-1.8870273033885174,-0.15176422189179217,0.09729086698806863,0.8454791367160812,-0.6320320168321967,-0.7111329793728621,1.3696106749575643,-0.9338561166344987,-1.2257390501552596,0.1559918055603077,-0.8209005489327178,-0.6837406244024862,-0.5913804148886754,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
0.1752982745076192,-1.2267581447391942,0.36865409020487244,-0.42176369614348674,-1.5569878043307244,-0.6732098249642261,-2.530900040963943,-0.9037128276773794,2.3270514023408126,0.09729086698806863,2.635046207950983,-0.4282893445834887,0.0,0.533250640815859,2.641061829856942,-0.5815670493344176,-1.3881695020063747,-0.3407557933647897,-0.6837406244024862,-1.149985529675087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
-0.8142878044982483,0.5879180542712366,0.36865409020487244,-0.42176369614348674,-1.5569878043307244,1.1453431187021303,0.34297243545773065,-0.6851984997415709,0.8397620278012496,0.09729086698806863,-0.04930439890136974,-0.7752820193823191,-0.7111329793728621,1.090823996910329,0.25778319886264817,0.1914393516505928,1.7001531131269902,0.9396302214830184,2.065560632597709,1.3637374868637646,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.919498759399686,1.1323209139743657,0.36865409020487244,-0.42176369614348674,0.277258882176398,0.2360666468689521,0.34297243545773065,-1.8870273033885174,1.08764359022451,1.0751888120989122,-0.04930439890136974,-0.573429743061692,-0.7111329793728621,-0.5818960713730811,0.25778319886264817,-1.2257390501552596,-0.6160888482230336,-0.8209005489327178,-0.0727847895135539,-0.5913804148886754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.1931882934950363,-1.045290524838151,0.36865409020487244,2.370995913455276,-0.6398644610771632,-1.5824862967974043,-1.0939638027531062,-1.668512975452709,-0.15176422189179217,0.09729086698806863,-0.04930439890136974,-0.32893853636324244,-0.7111329793728621,1.6483973530047993,0.25778319886264817,-0.9680702498269228,-0.6160888482230336,-0.5008040452207657,-0.37826270695802,-0.8706829722818811,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.1437886015660277,1.495256153776452,0.36865409020487244,-0.42176369614348674,-0.6398644610771632,1.1453431187021303,0.34297243545773065,-1.0129699916452837,1.4594659338594007,1.0751888120989122,-0.9440879345188207,-0.8345144251288507,-0.7111329793728621,0.254463962768624,1.449422514359795,-0.7104014494985861,0.1559918055603077,-0.3407557933647897,-0.6837406244024862,-0.03277530010226393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0408974971692038,-1.7711610044423234,0.36865409020487244,2.370995913455276,-0.6398644610771632,1.1453431187021303,-2.530900040963943,-0.6851984997415709,-0.2757050031034224,1.0751888120989122,-0.9440879345188207,0.00566154290705831,1.2643490286056276,2.2059707090992693,0.25778319886264817,-0.5815670493344176,1.7001531131269902,-0.8209005489327178,-0.0727847895135539,-0.5913804148886754,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
-0.7364495766751804,1.1323209139743657,0.36865409020487244,-0.42176369614348674,1.1943822254299592,1.1453431187021303,0.34297243545773065,1.3906876156486094,-0.027823440680161945,0.09729086698806863,0.8454791367160812,0.7172905878334732,1.2643490286056276,-0.024322715278611025,-0.9338561166344987,1.0932801527997715,-0.6160888482230336,-0.5008040452207657,-0.37826270695802,-0.3120778574954697,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.1482550310679671,1.8581913935785381,0.36865409020487244,-0.42176369614348674,-1.5569878043307244,0.2360666468689521,0.34297243545773065,0.9536589597769926,-0.3996457843150526,1.0751888120989122,0.8454791367160812,-0.9029887665237772,0.07905982381853376,-1.1394694274675512,0.25778319886264817,1.4797833532922768,0.1559918055603077,0.7795819696270424,0.5381710453753784,1.3637374868637646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8051872805887869,0.7693856741722797,0.36865409020487244,-0.42176369614348674,1.1943822254299592,-0.6732098249642261,0.34297243545773065,-0.6851984997415709,0.8397620278012496,1.0751888120989122,0.8454791367160812,-0.46819770306519437,2.449638233392722,-0.5818960713730811,-0.9338561166344987,-0.45273264917024925,0.1559918055603077,-0.6608522970767418,-0.6837406244024862,-0.5913804148886754,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.21945197856547335,0.22498281446915044,0.36865409020487244,-0.42176369614348674,-1.5569878043307244,-1.5824862967974043,0.34297243545773065,-0.6851984997415709,-0.15176422189179217,1.0751888120989122,0.8454791367160812,-0.8235921375443839,-0.3160365777771642,0.812037318863094,-0.9338561166344987,-0.32389824900608083,-0.6160888482230336,-0.6608522970767418,-0.0727847895135539,-0.5913804148886754,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
-1.2488515206241388,1.495256153776452,0.36865409020487244,-0.42176369614348674,1.1943822254299592,0.2360666468689521,0.34297243545773065,-1.1222271556131878,1.08764359022451,-0.8806070781227748,-0.9440879345188207,0.009022246779201945,-0.7111329793728621,1.090823996910329,0.25778319886264817,-0.5815670493344176,0.9280724593436489,-0.02065928965283766,-0.6837406244024862,0.8051323720773532,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
1.862980496302739,-0.6823552850360649,-1.0343789521282332,-0.42176369614348674,0.277258882176398,0.2360666468689521,1.7799086736685674,0.4073731399374714,-1.0193496903732038,-1.8585050232336182,0.8454791367160812,-0.831363765248716,-1.1062293809685602,0.812037318863094,-0.9338561166344987,1.4797833532922768,-0.6160888482230336,2.3800644881868025,3.2874723023755736,0.2465272572909418,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.471046081441422,0.22498281446915044,1.7716871325379782,-0.42176369614348674,0.277258882176398,-1.5824862967974043,-1.0939638027531062,2.264744927391843,-1.0193496903732038,1.0751888120989122,-0.04930439890136974,-1.1476900172142357,1.6594454302013257,-0.5818960713730811,1.449422514359795,2.510458554605624,0.1559918055603077,0.45948546591509043,0.8436489628198445,1.3637374868637646,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.7641281899712306,1.495256153776452,0.36865409020487244,2.370995913455276,0.0,0.2360666468689521,-2.530900040963943,-1.0129699916452837,0.2200581217430985,-0.8806070781227748,-0.04930439890136974,-0.13863867960310908,-0.3160365777771642,1.3696106749575643,0.25778319886264817,-0.8392358496627544,-0.6160888482230336,-1.1409970526446698,-0.6837406244024862,-1.149985529675087,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8606401988583345,0.4064504343701935,0.36865409020487244,2.370995913455276,1.1943822254299592,1.1453431187021303,-1.0939638027531062,2.3740020913597477,-0.647527346738313,-0.8806070781227748,-0.04930439890136974,2.126055642237684,1.2643490286056276,1.6483973530047993,0.25778319886264817,1.7374521536206136,-0.6160888482230336,0.2994372140591144,0.8436489628198445,-0.03277530010226393,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.24168609508526,0.5879180542712366,-1.0343789521282332,-0.42176369614348674,1.1943822254299592,0.2360666468689521,0.34297243545773065,-1.3407414835489964,-0.5235865655266828,-1.8585050232336182,1.7402626723335322,1.5753202951901455,-0.7111329793728621,-0.3031093933258461,-0.9338561166344987,-0.5815670493344176,0.1559918055603077,-0.02065928965283766,-0.6837406244024862,0.8051323720773532,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
0.34814279858014013,-1.4082257646402372,1.7716871325379782,-0.42176369614348674,0.277258882176398,0.2360666468689521,-1.0939638027531062,-0.02965551593414552,2.450992183552443,1.0751888120989122,-0.9440879345188207,0.2955222518794469,0.07905982381853376,-0.8606827494203162,0.25778319886264817,-0.32389824900608083,-0.6160888482230336,-0.5008040452207657,-0.6837406244024862,-0.5913804148886754,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.95140112790285,-0.1379524253329357,0.36865409020487244,-0.42176369614348674,1.1943822254299592,0.2360666468689521,-1.0939638027531062,1.6092019435844178,-0.8954089091615736,-1.8585050232336182,-0.04930439890136974,1.1006208732498568,-0.3160365777771642,-0.3031093933258461,-0.9338561166344987,1.6086177534564452,-0.6160888482230336,-0.3407557933647897,-0.6837406244024862,-0.5913804148886754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
-1.0654997231925005,1.1323209139743657,0.36865409020487244,-0.42176369614348674,-0.6398644610771632,0.2360666468689521,-1.0939638027531062,-0.24816984386995397,-0.647527346738313,0.09729086698806863,-0.04930439890136974,0.19533126769116477,-0.7111329793728621,-0.8606827494203162,0.25778319886264817,-0.1950638488419124,0.9280724593436489,0.45948546591509043,1.1491268802643106,1.084434929470559,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.1493332290759681,-0.6823552850360649,0.36865409020487244,-0.42176369614348674,1.1943822254299592,-1.5824862967974043,0.34297243545773065,1.9369734354881305,0.5918804653779892,1.0751888120989122,-0.9440879345188207,-0.19640077740557782,-1.1062293809685602,0.533250640815859,-0.9338561166344987,3.283464955590634,-0.6160888482230336,4.620740014170467,0.5381710453753784,2.4809477164365874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.20689019670839687,0.7693856741722797,0.36865409020487244,2.370995913455276,0.277258882176398,-1.5824862967974043,0.34297243545773065,1.9369734354881305,-0.7714681279499433,-0.8806070781227748,-0.9440879345188207,0.18440898010669796,2.0545418317970237,1.3696106749575643,0.25778319886264817,2.896961755098129,0.1559918055603077,-0.9809488007886938,-0.6837406244024862,-1.149985529675087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.18573742867826887,1.676723773677495,-2.437411994461339,-0.42176369614348674,0.0,1.1453431187021303,0.34297243545773065,-0.5759413357736667,-0.647527346738313,1.0751888120989122,-0.04930439890136974,2.5984445802658738,-0.7111329793728621,1.090823996910329,-0.9338561166344987,-0.1950638488419124,0.1559918055603077,0.45948546591509043,0.5381710453753784,0.8051323720773532,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
-0.16095001265199776,0.4064504343701935,-1.0343789521282332,2.370995913455276,-1.5569878043307244,0.2360666468689521,0.34297243545773065,-0.3574270078378582,-1.0193496903732038,1.0751888120989122,1.7402626723335322,-0.47785972669760735,-0.7111329793728621,1.9271840310520343,0.25778319886264817,0.577942552143098,-0.6160888482230336,1.4197749770509465,-0.0727847895135539,1.6430400442569704,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.11359758935161707,-1.2267581447391942,0.36865409020487244,-0.42176369614348674,0.277258882176398,1.1453431187021303,-1.0939638027531062,-1.3407414835489964,-0.15176422189179217,0.09729086698806863,-0.04930439890136974,0.21234483104389193,-0.7111329793728621,-0.024322715278611025,-0.9338561166344987,-0.7104014494985861,0.1559918055603077,-0.18070754150881368,-0.37826270695802,-0.03277530010226393,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5476157811271336,-0.5008876651350218,0.36865409020487244,-0.42176369614348674,1.1943822254299592,0.2360666468689521,0.34297243545773065,-0.5759413357736667,-0.027823440680161945,0.09729086698806863,-0.04930439890136974,-0.29470136566577915,0.4741562254142317,-0.8606827494203162,0.25778319886264817,-0.1950638488419124,2.4722337669103314,0.13938896220313837,-0.6837406244024862,0.8051323720773532,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
-0.9427444761745452,0.5879180542712366,0.36865409020487244,-0.42176369614348674,0.277258882176398,-0.6732098249642261,0.34297243545773065,-0.7944556637094752,0.5918804653779892,0.09729086698806863,2.635046207950983,-0.7725514474862024,0.07905982381853376,-0.5818960713730811,-0.9338561166344987,-0.32389824900608083,0.9280724593436489,-0.5008040452207657,-0.37826270695802,-0.3120778574954697,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.072270463525287,0.22498281446915044,0.36865409020487244,-0.42176369614348674,-1.5569878043307244,-1.5824862967974043,-1.0939638027531062,1.7184591075523221,1.08764359022451,0.09729086698806863,-0.9440879345188207,-0.6406438205045647,1.2643490286056276,-0.024322715278611025,0.25778319886264817,0.4491081519789296,0.9280724593436489,-0.8209005489327178,-0.0727847895135539,-0.5913804148886754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.9872582817192366,-1.2267581447391942,0.36865409020487244,-0.42176369614348674,1.1943822254299592,1.1453431187021303,1.7799086736685674,1.172173287712801,-1.0193496903732038,-1.8585050232336182,-0.04930439890136974,0.1959613996671917,1.2643490286056276,-0.3031093933258461,1.449422514359795,1.7374521536206136,-0.6160888482230336,-0.9809488007886938,-0.6837406244024862,-1.149985529675087,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.12435408002624354,-0.5008876651350218,0.36865409020487244,2.370995913455276,1.1943822254299592,0.2360666468689521,0.34297243545773065,-1.231484319581092,0.2200581217430985,1.0751888120989122,-0.04930439890136974,0.5891637527079971,-1.1062293809685602,1.3696106749575643,-0.9338561166344987,-0.8392358496627544,0.1559918055603077,-0.5008040452207657,-0.6837406244024862,-1.149985529675087,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0008579502342603,0.4064504343701935,-1.0343789521282332,-0.42176369614348674,1.1943822254299592,0.2360666468689521,0.34297243545773065,0.0796016480337587,-0.15176422189179217,-0.8806070781227748,-0.04930439890136974,-0.6872735867305576,-0.7111329793728621,-1.1394694274675512,0.25778319886264817,-0.8392358496627544,0.1559918055603077,-0.3407557933647897,-0.6837406244024862,-0.03277530010226393,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.5960898642674297,-0.1379524253329357,0.36865409020487244,-0.42176369614348674,-0.6398644610771632,1.1453431187021303,-1.0939638027531062,-0.02965551593414552,-0.027823440680161945,-1.8585050232336182,-0.9440879345188207,-1.0416178012497024,-0.7111329793728621,-0.3031093933258461,-0.9338561166344987,-0.9680702498269228,0.1559918055603077,-0.5008040452207657,-0.37826270695802,-0.5913804148886754,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
